Timestamp           | Level    | Location                             | Message
2025-05-07 05:50:03 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=945, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:50:06 | DEBUG    | [code_v7   :__init__          : 764] | 🐞 Loading pre-trained vit_b_16 model...
2025-05-07 05:50:06 | DEBUG    | [code_v7   :__init__          : 766] | 🐞 Pre-trained model loaded.
2025-05-07 05:50:06 | DEBUG    | [code_v7   :__init__          : 769] | 🐞 Replaced ViT head for 6 classes.
2025-05-07 05:50:06 | INFO     | [code_v7   :__init__          : 780] | ℹ️ SimpleViT: Froze layers, unfroze last 4 parameter groups.
2025-05-07 05:50:06 | DEBUG    | [code_v7   :get_split_datasets: 949] | 🐞 Split created: 756 train, 189 validation.
2025-05-07 05:50:06 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=756, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:50:06 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=189, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:50:11 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr     dur
2025-05-07 05:50:11 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  ------
2025-05-07 05:50:11 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       1     ▲ 0.7407      ▼ 1.0000     ▲ 0.8836      ▼ 0.5242        0.001  5.0973
2025-05-07 05:50:17 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       2     ▲ 0.9312      ▼ 0.4020     ▲ 0.9101      ▼ 0.3279        0.001  5.0826
2025-05-07 05:50:22 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       3       0.9299      ▼ 0.2862     ▲ 0.9259      ▼ 0.2527        0.001  5.0703
2025-05-07 05:50:27 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       4     ▲ 0.9392      ▼ 0.2251       0.9101      ▼ 0.2297        0.001  5.0637
2025-05-07 05:50:32 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       5     ▲ 0.9590      ▼ 0.1726     ▲ 0.9577      ▼ 0.1948        0.001  5.0624
